date_report_dd_mm_yyyy,country,sources
2020-02-22,Japan,https://www.mhlw.go.jp/content/10906000/000599334.pdf
2020-02-22,Japan,https://www.mhlw.go.jp/content/10906000/000599335.pdf
2020-02-22,Japan,https://www.mhlw.go.jp/content/10906000/000599336.pdf
2020-02-22,Japan,https://www.mhlw.go.jp/content/10906000/000599331.pdf
2020-02-22,Japan,http://www.pref.hokkaido.lg.jp/hf/kth/kak/singatakoronahaienkannjya18.pdf
2020-02-22,Japan,https://www.pref.wakayama.lg.jp/prefg/000200/covid19_d/fil/20200222press.pdf
2020-02-22,Japan,https://www.mhlw.go.jp/stf/newpage_09812.html
2020-02-22,Japan,https://www.mhlw.go.jp/content/10906000/000599405.pdf
2020-02-22,Japan,https://www.mhlw.go.jp/content/10906000/000599362.pdf
2020-02-23,Japan,https://www.mhlw.go.jp/content/10906000/000599363.pdf
2020-02-23,Japan,https://www.mhlw.go.jp/content/10906000/000599364.pdf
2020-02-23,Japan,https://www.mhlw.go.jp/stf/newpage_09702.html
2020-02-23,Japan,http://www.pref.hokkaido.lg.jp/hf/kth/kak/singatakoronahaienkannjya19-26.pdf
2020-02-24,Japan,https://www.mhlw.go.jp/stf/newpage_09711.html
2020-02-24,Japan,https://www.mhlw.go.jp/stf/newpage_09712.html
2020-02-24,Japan,https://www.mhlw.go.jp/content/10906000/000599400.pdf
2020-02-24,Japan,https://www.mhlw.go.jp/content/10906000/000599401.pdf
2020-02-24,Japan,https://www.mhlw.go.jp/content/10906000/000599402.pdf
2020-02-24,Japan,https://www.mhlw.go.jp/content/10906000/000599403.pdf
2020-02-24,Japan,https://www.mhlw.go.jp/content/10906000/000599404.pdf
2020-02-24,Japan,https://www.mhlw.go.jp/content/10906000/000599405.pdf
2020-02-25,Japan,https://www.mhlw.go.jp/content/10906000/000599974.pdf
2020-02-25,Japan,https://www.mhlw.go.jp/content/10906000/000599922.pdf
2020-02-25,Japan,https://www.mhlw.go.jp/content/10906000/000599923.pdf
2020-02-25,Japan,https://www.mhlw.go.jp/content/10906000/000599924.pdf
2020-02-25,Japan,https://www.mhlw.go.jp/content/10906000/000599925.pdf
2020-02-25,Japan,https://www.mhlw.go.jp/content/10906000/000599926.pdf
2020-02-26,Japan,https://www.mhlw.go.jp/content/10906000/000600363.pdf
2020-02-26,Japan,https://www.mhlw.go.jp/content/10906000/000600364.pdf
2020-02-26,Japan,https://www.mhlw.go.jp/stf/newpage_09782.html
2020-02-26,Japan,https://www.mhlw.go.jp/content/10906000/000600365.pdf
2020-02-26,Japan,https://www.mhlw.go.jp/content/10906000/000600366.pdf
2020-02-26,Japan,https://www.mhlw.go.jp/content/10906000/000600367.pdf
2020-02-26,Japan,https://www.mhlw.go.jp/content/10906000/000600368.pdf
2020-02-26,Japan,https://www.mhlw.go.jp/content/10906000/000600369.pdf
2020-02-26,Japan,https://www.mhlw.go.jp/content/10906000/000601142.pdf
2020-02-26,Japan,https://www.mhlw.go.jp/content/10906000/000601143.pdf
2020-02-27,Japan,https://www.mhlw.go.jp/content/10906000/000601144.pdf
2020-02-27,Japan,https://www.mhlw.go.jp/content/10906000/000601145.pdf
2020-02-27,Japan,https://www.mhlw.go.jp/content/10906000/000601146.pdf
2020-02-27,Japan,https://www.mhlw.go.jp/content/10906000/000601147.pdf
2020-02-27,Japan,https://www.mhlw.go.jp/content/10906000/000601148.pdf
2020-02-27,Japan,https://www.mhlw.go.jp/content/10906000/000601149.pdf
2020-02-27,Japan,https://www.mhlw.go.jp/content/10906000/000601150.pdf
2020-02-27,Japan,https://www.mhlw.go.jp/stf/newpage_09858.html
2020-02-24,Kuwait,https://www.reuters.com/article/us-china-health-gulf/three-gulf-states-iraq-report-first-coronavirus-cases-linked-to-iran-idUSKCN20I0PB
2020-02-24,Kuwait,https://www.arabtimesonline.com/news/two-more-coronavirus-cases-detected-in-kuwait-total-five-infected/
2020-02-25,Kuwait,https://www.kuna.net.kw/ArticleDetails.aspx?id=2865581&language=en
2020-02-25,Kuwait,https://www.aa.com.tr/en/health/kuwaits-coronavirus-cases-rise-to-43/1746484
2020-02-25,Kuwait,https://gulfnews.com/world/gulf/kuwait/kuwait-confirms-43-cases-of-coronavirus-all-coming-from-iran-1.1582789585309
2020-02-25,Kuwait,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-25-20-hnk-intl/index.html
2020-02-26,Kuwait,https://www.aa.com.tr/en/health/kuwaits-coronavirus-cases-rise-to-43/1746484
2020-02-26,Kuwait,https://gulfnews.com/world/gulf/kuwait/kuwait-confirms-43-cases-of-coronavirus-all-coming-from-iran-1.1582789585309
2020-02-27,Kuwait,https://www.aa.com.tr/en/health/kuwaits-coronavirus-cases-rise-to-43/1746484
2020-02-27,Kuwait,https://gulfnews.com/world/gulf/kuwait/kuwait-confirms-43-cases-of-coronavirus-all-coming-from-iran-1.1582789585309
2020-02-21,Lebanon,https://www.facebook.com/1512466882396311/posts/2251674791808846?sfns=mo
2020-02-21,Lebanon,https://www.aa.com.tr/en/middle-east/lebanon-reports-first-coronavirus-case/1740999
2020-02-26,Lebanon,https://www.aa.com.tr/en/latest-on-coronavirus-outbreak/lebanon-reports-second-coronavirus-case/1745954
2020-02-26,Lebanon,https://www.alaraby.co.uk/english/news/2020/2/26/second-coronavirus-case-confirmed-in-lebanon
2020-02-27,Lebanon,https://www.jpost.com/Breaking-News/Lebanon-confirms-countrys-third-coronavirus-case-619087
2020-02-27,Lebanon,https://aawsat.com/english/home/article/2152881/lebanon-confirms-third-case-coronavirus
2020-01-22,Macau SAR,https://www.reuters.com/article/us-china-health-macau/macau-confirms-first-wuhan-virus-case-tightens-screening-in-casinos-idUSKBN1ZL0AR
2020-01-22,Macau SAR,https://www.thejakartapost.com/news/2020/01/22/macau-confirms-first-case-of-pneumonia-caused-by-wuhan-coronavirus.html
2020-01-22,Macau SAR,https://www.scmp.com/news/hong-kong/health-environment/article/3047140/china-coronavirus-macau-reports-first-case-new
2020-01-23,Macau SAR,https://www.scmp.com/news/china/article/3047337/macau-confirms-second-patient-infected-chinese-coronavirus
2020-01-23,Macau SAR,http://www.ssm.gov.mo/docs/17280/17280_2198d3cfe2de4dd68a6238317009d5d8_000.pdf
2020-01-23,Macau SAR,https://www.ssm.gov.mo/apps1/PreventWuhanInfection/ch.aspx#clg17044
2020-01-23,Macau SAR,https://www.ssm.gov.mo/docs/17562/17562_5746d28bc994422292fbf6bb431f2a02_000.pdf
2020-01-26,Macau SAR,https://www.ssm.gov.mo/apps1/PreventWuhanInfection/ch.aspx#clg17044
2020-01-26,Macau SAR,https://www.ssm.gov.mo/docs/17541/17541_82fb1c9fafed4552aa9a23c47ca2213f_000.pdf
2020-01-26,Macau SAR,https://www.ssm.gov.mo/docs/17551/17551_0da0d9c464864020ac7abb207a542329_000.pdf
2020-01-26,Macau SAR,https://www.ssm.gov.mo/docs/17540/17540_89b134ac29934024b4983c1220c51e9a_000.pdf
2020-01-27,Macau SAR,https://www.ssm.gov.mo/apps1/PreventWuhanInfection/ch.aspx#clg17044
2020-01-27,Macau SAR,https://www.ssm.gov.mo/docs/17551/17551_0da0d9c464864020ac7abb207a542329_000.pdf
2020-01-28,Macau SAR,https://www.ssm.gov.mo/apps1/PreventWuhanInfection/ch.aspx#clg17044
2020-01-28,Macau SAR,https://port.tdm.com.mo/c_english/index.php?id=12316
2020-01-28,Macau SAR,https://www.ssm.gov.mo/docs/17582/17582_9cf77533fa4d4eeabf81eff8ae745369_000.pdf
2020-02-02,Macau SAR,https://news.gov.mo/detail/en/N20BBWguab?3&category=Healthcare
2020-02-02,Macau SAR,https://macaunews.mo/8th-coronavirus-case-confirmed-in-a-macau-resident/
2020-02-02,Macau SAR,https://www.ssm.gov.mo/apps1/PreventWuhanInfection/ch.aspx#clg17044
2020-02-02,Macau SAR,https://www.ssm.gov.mo/docs/17661/17661_1dc96481fd7540d08522875d05595e61_000.pdf
2020-02-04,Macau SAR,https://news.gov.mo/detail/en/N20BDPAzBd?1&category=Healthcare
2020-02-04,Macau SAR,https://www.ssm.gov.mo/apps1/PreventWuhanInfection/ch.aspx#clg17044
2020-02-04,Macau SAR,https://www.ssm.gov.mo/apps1/PreventCOVID-19/ch.aspx#clg17458
2020-02-04,Macau SAR,https://www.ssm.gov.mo/docs/17586/17586_78db77b8d61043ba8913923be38d5b90_000.pdf
2020-01-25,Malaysia,https://www.nst.com.my/news/nation/2020/01/559584/3-coronavirus-cases-malaysia-include-2-year-old-boy
2020-01-25,Malaysia,https://asia.nikkei.com/Spotlight/Virus-outbreak/Wuhan-coronavirus-confirmed-in-Malaysia-Australia-and-Nepal
2020-01-25,Malaysia,https://twitter.com/MelGohCNA/status/1228259598026428416
2020-01-26,Malaysia,https://www.malaymail.com/news/malaysia/2020/01/26/health-ministry-fourth-coronavirus-case-confirmed-in-johor/1831513
2020-01-26,Malaysia,https://www.reuters.com/article/us-china-health-malaysia/malaysia-confirms-fourth-case-of-coronavirus-infection-idUSKBN1ZO065
2020-01-26,Malaysia,https://twitter.com/MelGohCNA/status/1226116041777930241
2020-01-26,Malaysia,https://www.nst.com.my/news/nation/2020/02/564022/third-cured-coronavirus-case-malaysia
2020-01-28,Malaysia,https://www.malaysiakini.com/news/508729
2020-01-28,Malaysia,https://twitter.com/MelGohCNA/status/1224703443052519426
2020-01-28,Malaysia,https://www.malaysiakini.com/news/508411
2020-01-28,Malaysia,https://twitter.com/MelGohCNA/status/1228259598026428416
2020-01-28,Malaysia,https://www.nst.com.my/news/nation/2020/02/564022/third-cured-coronavirus-case-malaysia
2020-01-30,Malaysia,https://www.todayonline.com/world/malaysia-confirms-8th-coronavirus-case
2020-02-04,Malaysia,https://www.straitstimes.com/asia/se-asia/coronavirus-malaysia-confirms-first-citizen-infected-with-virus-total-cases-now-10
2020-02-04,Malaysia,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-malaysia-first-citizen-case-malaysian-12389728
2020-02-04,Malaysia,https://www.thestar.com.my/news/nation/2020/02/05/two-more-cases-reported
2020-02-04,Malaysia,https://www.nst.com.my/news/nation/2020/02/564022/third-cured-coronavirus-case-malaysia
2020-02-04,Malaysia,https://www.malaysiakini.com/news/509512
2020-02-04,Malaysia,https://twitter.com/MelGohCNA/status/1229422903776575489/photo/1
2020-02-05,Malaysia,https://www.thestar.com.my/news/nation/2020/02/05/health-ministry-two-malaysians-evacuated-from-wuhan-test-positive-for-coronavirus
2020-02-05,Malaysia,https://twitter.com/MelGohCNA/status/1229695560292028416/photo/2
2020-02-06,Malaysia,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-malaysia-locally-transmitted-12401166
2020-02-06,Malaysia,https://t.co/5UbIBlNR1y?amp=1
2020-02-07,Malaysia,http://www.moh.gov.my/moh/press_releases/Kenyataan%20Akhbar%20TPM%202019-nCoV%20(8%20FEBRUARI%202020)_2pm%20.pdf
2020-02-07,Malaysia,https://twitter.com/MelGohCNA/status/1226061555789254656?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1226061555789254656&ref_url=https%3A%2F%2Fwww.channelnewsasia.com%2Fnews%2Fasia%2Fwuhan-virus-coronavirus-malaysia-16-cases-12411018
2020-02-07,Malaysia,https://twitter.com/MelGohCNA/status/1225686758089560065
2020-02-08,Malaysia,http://www.moh.gov.my/moh/press_releases/Kenyataan%20Akhbar%20TPM%202019-nCoV%20(8%20FEBRUARI%202020)_2pm%20.pdf
2020-02-08,Malaysia,https://twitter.com/MelGohCNA/status/1226061555789254656?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1226061555789254656&ref_url=https%3A%2F%2Fwww.channelnewsasia.com%2Fnews%2Fasia%2Fwuhan-virus-coronavirus-malaysia-16-cases-12411018
2020-02-09,Malaysia,https://twitter.com/MelGohCNA/status/1230059776203083778
2020-02-10,Malaysia,https://twitter.com/MelGohCNA/status/1230059776203083778
2020-02-13,Malaysia,https://www.thestar.com.my/news/nation/2020/02/13/health-dept-tourist-from-wuhan-is-19th-covid-19-case-in-malaysia
2020-02-15,Malaysia,https://twitter.com/MelGohCNA/status/1228541865147785216
2020-02-15,Malaysia,https://twitter.com/MelGohCNA/status/1228692048095535104
2020-01-24,Nepal,https://economictimes.indiatimes.com/news/international/world-news/nepal-confirms-first-case-of-deadly-coronavirus/articleshow/73590302.cms?from=mdr
2020-01-24,Nepal,https://www.reuters.com/article/us-china-health-nepal-idUSKBN1ZN1S2
2020-01-24,Nepal,https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30067-0/fulltext
2020-02-26,North Macedonia,http://www.ekathimerini.com/249990/article/ekathimerini/news/north-macedonia-confirms-first-case-of-coronavirus
2020-02-26,North Macedonia,http://zdravstvo.gov.mk/negativni-se-rezultatite-na-pacientkata-kaj-koja-postoeshe-somnezh-za-korona/
2020-02-26,North Macedonia,https://www.rferl.org/a/macedonia-coronavirus-first-case-woman-italy/30456480.html
2020-02-26,Norway,https://www.regjeringen.no/en/aktuelt/coronavirus-norwegian-authorities-are-closely-monitoring-the-situation/id2691708/
2020-02-26,Norway,https://www.thejakartapost.com/news/2020/02/27/norway-detects-its-first-case-of-coronavirus.html
2020-02-27,Norway,https://www.thelocal.no/20200228/norway-confirms-three-new-coronavirus-cases-all-from-infections-aborad
2020-02-27,Norway,https://www.fhi.no/nyheter/2020/tre-nye-personer-har-testet-positivt-pa-koronavirus/
2020-02-24,Oman,https://www.aa.com.tr/en/latest-on-coronavirus-outbreak/oman-reports-first-cases-of-coronavirus/1743842
2020-02-24,Oman,https://twitter.com/OmaniMOH/status/1231954078030344193
2020-02-24,Oman,https://twitter.com/OmaniMOH/status/1233034588907327489
2020-02-26,Pakistan,https://twitter.com/zfrmrza/status/1232707169163841537?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1232707169163841537&ref_url=https%3A%2F%2Fwww.aljazeera.com%2Fnews%2F2020%2F02%2Fchina-coronavirus-outbreak-latest-updates-200226003835539.html
2020-02-26,Pakistan,https://www.aljazeera.com/news/2020/02/china-coronavirus-outbreak-latest-updates-200226003835539.html
2020-01-30,Philippines,https://www.doh.gov.ph/doh-press-release/doh-confirms-first-2019-nCoV-case-in-the-country
2020-01-30,Philippines,https://www.rappler.com/nation/186633-philippines-confirms-case-novel-coronavirus
2020-01-30,Philippines,https://www.bloomberg.com/news/articles/2020-01-30/philippines-confirms-first-case-of-novel-coronavirus
2020-01-30,Philippines,https://www.doh.gov.ph/doh-press-release/doh-updates-the-public-on-the-2019-nCoV-ARD-health-event
2020-02-02,Philippines,https://www.gmanetwork.com/news/news/nation/724482/philippines-confirms-2nd-novel-coronavirus-case-patient-dies/story/
2020-02-02,Philippines,https://www.doh.gov.ph/press-release/DOH-reveals-more-negative-2019-nCoV-cases-confirms-first-nCoV-ARD-death-in-PH
2020-02-02,Philippines,https://www3.nhk.or.jp/news/html/20200202/k10012269431000.html?utm_int=word_contents_list-items_005&word_result=%E6%96%B0%E5%9E%8B%E8%82%BA%E7%82%8E
2020-02-05,Philippines,https://www.doh.gov.ph/doh-press-release/doh-confirms-3rd-2019-nCoV-ARD-case-in-PH
2020-02-05,Philippines,https://www.gmanetwork.com/news/news/nation/724894/doh-confirms-3rd-novel-coronavirus-case-in-the-philippines/story/
2020-02-05,Philippines,https://www.doh.gov.ph/doh-press-release/doh-updates-the-public-on-the-2019-nCoV-ARD-health-event
2020-02-26,Romania,https://www.digi24.ro/stiri/actualitate/primul-caz-de-coronavirus-in-romania-1266806
2020-02-26,Romania,https://www.hotnews.ro/stiri-sanatate-23687251-primul-caz-infectie-coronavirus-confirmat-oficial-romania.htm
2020-01-31,Russia,https://www.aa.com.tr/en/health/russia-confirms-2-cases-of-coronavirus/1720473
2020-01-31,Russia,https://meduza.io/en/feature/2020/01/31/coronavirus-detected-in-russia-what-we-know-so-far
2020-01-31,Russia,https://www.themoscowtimes.com/2020/02/12/russia-discharges-second-chinese-man-to-recover-from-coronavirus-a69249
2020-02-26,San Marino,https://www.altarimini.it/News132152-coronavirus-primo-caso-nella-repubblica-di-san-marino.php
2020-01-23,Singapore,https://www.moh.gov.sg/news-highlights/details/confirmed-imported-case-of-novel-coronavirus-infection-in-singapore-multi-ministry-taskforce-ramps-up-precautionary-measures
2020-01-23,Singapore,https://www.moh.gov.sg/news-highlights/details/two-more-cases-of-confirmed-imported-case-of-novel-coronavirus-infection-in-singapore
2020-01-23,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-01-23,Singapore,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-discharged-patient-12410070
2020-01-23,Singapore,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/press-release-ten-more-cases-discharged-one-new-case-of-covid-19-infection-confirmed-(1)7764e2e96f8a4161904a6d16204cd879.pdf
2020-01-25,Singapore,https://www.moh.gov.sg/news-highlights/details/fourth-confirmed-imported-case-of-wuhan-coronavirus-infection-in-singapore
2020-01-25,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-01-25,Singapore,https://www.channelnewsasia.com/news/singapore/coronavirus-covid-19-singapore-cases-feb-12-12426526
2020-01-27,Singapore,https://www.moh.gov.sg/news-highlights/details/fifth-confirmed-imported-case-of-wuhan-coronavirus-infection-in-singapore-27Jan
2020-01-27,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-01-27,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-four-new-cases-of-covid-19-infection-confirmed
2020-01-28,Singapore,https://www.moh.gov.sg/news-highlights/details/two-more-confirmed-imported-cases-of-wuhan-coronavirus-infection-in-singapore
2020-01-28,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-01-28,Singapore,https://www.moh.gov.sg/news-highlights/details/confirmed-cases-of-local-transmission-of-novel-coronavirus-infection-in-singapore
2020-01-29,Singapore,https://www.moh.gov.sg/news-highlights/details/three-more-confirmed-imported-cases-of-wuhan-coronavirus-infection-in-singapore
2020-01-29,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-01-29,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-four-new-cases-of-covid-19-infection-confirmed
2020-01-29,Singapore,https://www.moh.gov.sg/news-highlights/details/two-more-cases-discharged-no-new-confirmed-case-of-covid-19-infection
2020-01-30,Singapore,https://www.moh.gov.sg/news-highlights/details/three-more-confirmed-imported-cases-of-wuhan-coronavirus-infection-in-singapore-30Jan
2020-01-30,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-01-31,Singapore,https://www.moh.gov.sg/news-highlights/details/three-more-confirmed-imported-cases-of-wuhan-coronavirus-infection-in-singapore-31-jan
2020-01-31,Singapore,https://www.moh.gov.sg/news-highlights/details/two-more-confirmed-imported-cases-of-novel-coronavirus-infection-in-singapore
2020-01-31,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-01-31,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-two-new-cases-of-covid-19-infection-confirmed
2020-02-01,Singapore,https://www.moh.gov.sg/news-highlights/details/two-more-confirmed-imported-cases-of-novel-coronavirus-infection-in-singapore
2020-02-01,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-02-01,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-cases-discharged-three-new-cases-of-covid-19-infection-confirmed
2020-02-04,Singapore,https://www.moh.gov.sg/2019-ncov-wuhan
2020-02-04,Singapore,https://www.moh.gov.sg/news-highlights/details/confirmed-cases-of-local-transmission-of-novel-coronavirus-infection-in-singapore
2020-02-04,Singapore,https://www.straitstimes.com/singapore/coronavirus-spore-reports-first-cases-of-local-transmission-4-out-of-6-new-cases-did-not
2020-02-04,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-02-04,Singapore,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-singapore-number-cases-12395928
2020-02-04,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-four-new-cases-of-covid-19-infection-confirmed
2020-02-04,Singapore,https://www.moh.gov.sg/news-highlights/details/two-more-cases-discharged-three-new-cases-of-covid-19-infection-confirmed
2020-02-04,Singapore,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/press-release-ten-more-cases-discharged-one-new-case-of-covid-19-infection-confirmed-(1)7764e2e96f8a4161904a6d16204cd879.pdf
2020-02-05,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-02-05,Singapore,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/press-release-ten-more-cases-discharged-one-new-case-of-covid-19-infection-confirmed-(1)7764e2e96f8a4161904a6d16204cd879.pdf
2020-02-05,Singapore,https://www.moh.gov.sg/news-highlights/details/two-more-cases-discharged-three-new-cases-of-covid-19-infection-confirmed
2020-02-06,Singapore,https://www.moh.gov.sg/news-highlights/details/two-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-02-06,Singapore,https://www.moh.gov.sg/news-highlights/details/three-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-02-06,Singapore,https://www.straitstimes.com/singapore/health/coronavirus-what-we-know-about-the-3-new-singaporean-patients-confirmed-with-no
2020-02-07,Singapore,https://www.straitstimes.com/singapore/health/coronavirus-what-we-know-about-the-3-new-singaporean-patients-confirmed-with-no
2020-02-07,Singapore,https://www.moh.gov.sg/news-highlights/details/three-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-02-07,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-two-new-cases-of-covid-19-infection-confirmed
2020-02-08,Singapore,https://www.moh.gov.sg/news-highlights/details/seven-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore
2020-02-08,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-four-new-cases-of-covid-19-infection-confirmed
2020-02-09,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-cases-discharged-three-new-cases-of-novel-coronavirus-infection-confirmed
2020-02-10,Singapore,https://www.moh.gov.sg/news-highlights/details/one-more-case-discharged-two-new-cases-of-novel-coronavirus-infection-confirmed-10feb
2020-02-11,Singapore,https://www.moh.gov.sg/news-highlights/details/two-more-cases-discharged-two-new-cases-of-novel-coronavirus-infection-confirmed
2020-02-11,Singapore,https://www.moh.gov.sg/news-highlights/details/two-more-cases-discharged-one-new-case-of-covid-19-infection-confirmed
2020-02-12,Singapore,https://www.channelnewsasia.com/news/singapore/coronavirus-covid-19-singapore-cases-feb-12-12426526
2020-02-12,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-two-new-cases-of-covid-19-infection-confirmed
2020-02-12,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-cases-discharged-two-new-cases-of-covid-19-infection-confirmed
2020-02-12,Singapore,https://www.moh.gov.sg/news-highlights/details/eight-more-confirmed-cases-of-covid-19-infection
2020-02-12,Singapore,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/press-release-ten-more-cases-discharged-one-new-case-of-covid-19-infection-confirmed-(1)7764e2e96f8a4161904a6d16204cd879.pdf
2020-02-13,Singapore,https://www.moh.gov.sg/news-highlights/details/eight-more-confirmed-cases-of-covid-19-infection
2020-02-13,Singapore,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/press-release-ten-more-cases-discharged-one-new-case-of-covid-19-infection-confirmed-(1)7764e2e96f8a4161904a6d16204cd879.pdf
2020-02-13,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-cases-discharged-two-new-cases-of-covid-19-infection-confirmed
2020-02-13,Singapore,https://www.moh.gov.sg/news-highlights/details/two-more-cases-discharged-nine-new-cases-of-covid-19-infection-confirmed
2020-02-13,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-one-new-case-of-covid-19-infection-confirmed
2020-02-14,Singapore,https://www.moh.gov.sg/news-highlights/details/two-more-cases-discharged-nine-new-cases-of-covid-19-infection-confirmed
2020-02-14,Singapore,https://www.moh.gov.sg/news-highlights/details/one-more-case-discharged-five-new-cases-of-covid19-infection-confirmed
2020-02-14,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-cases-discharged-two-new-cases-of-covid-19-infection-confirmed
2020-02-14,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-one-new-case-of-covid-19-infection-confirmed
2020-02-14,Singapore,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/press-release-ten-more-cases-discharged-one-new-case-of-covid-19-infection-confirmed-(1)7764e2e96f8a4161904a6d16204cd879.pdf
2020-02-14,Singapore,https://www.moh.gov.sg/news-highlights/details/two-more-cases-discharged-no-new-confirmed-case-of-covid-19-infection
2020-02-14,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-two-new-cases-of-covid-19-infection-confirmed
2020-02-14,Singapore,https://www.moh.gov.sg/news-highlights/details/links-established-between-church-clusters-and-wuhan-travellers
2020-02-15,Singapore,https://www.moh.gov.sg/news-highlights/details/one-more-case-discharged-five-new-cases-of-covid19-infection-confirmed
2020-02-15,Singapore,https://www.moh.gov.sg/news-highlights/details/one-more-case-discharged-three-new-cases-of-covid-19-infection-confirmed
2020-02-15,Singapore,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/press-release-ten-more-cases-discharged-one-new-case-of-covid-19-infection-confirmed-(1)7764e2e96f8a4161904a6d16204cd879.pdf
2020-02-15,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-cases-discharged-three-new-cases-of-covid-19-infection-confirmed
2020-02-16,Singapore,https://www.moh.gov.sg/news-highlights/details/one-more-case-discharged-three-new-cases-of-covid-19-infection-confirmed
2020-02-16,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-cases-discharged-two-new-cases-of-covid-19-infection-confirmed
2020-02-16,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-one-new-case-of-covid-19-infection-confirmed
2020-02-17,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-two-new-cases-of-covid-19-infection-confirmed
2020-02-17,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-four-new-cases-of-covid-19-infection-confirmed
2020-02-17,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-one-new-case-of-covid-19-infection-confirmed
2020-02-18,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-four-new-cases-of-covid-19-infection-confirmed
2020-02-18,Singapore,https://www.moh.gov.sg/news-highlights/details/four-more-cases-discharged-three-new-cases-of-covid-19-infection-confirmed
2020-02-18,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-one-new-case-of-covid-19-infection-confirmed
2020-02-19,Singapore,https://www.moh.gov.sg/news-highlights/details/five-more-cases-discharged-three-new-cases-of-covid-19-infection-confirmed
2020-02-19,Singapore,https://www.moh.gov.sg/docs/librariesprovider5/default-document-library/press-release---three-more-cases-discharged_-one-new-case-of-covid-19-infection-confirmedfa895d58592a4c1088f51937bc311479.pdf
